time_from_start,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z,q_w,q_x,q_y,q_z,omega_x,omega_y,omega_z,angular_acc_x,angular_acc_y,angular_acc_z,angular_jerk_x,angular_jerk_y,angular_jerk_z,angular_snap_x,angular_snap_y,angular_snap_z,heading,heading_rate,heading_acc
2.26597657,-7.16705838,19.99999991,1.88964145,7.90065773,-0.00000001,-0.00000002,1.21197111,-0.00000000,-0.00000000,-0.31734207,0.00000000,0.00000000,-3.29251834,0.00000000,0.00000001,0.99811188,0.00000000,0.06142211,-0.00000000,0.00000000,-0.03185640,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.28597657,-7.00880327,19.99999991,1.88964144,7.92482930,-0.00000001,-0.00000002,1.20496715,-0.00000000,-0.00000000,-0.38298145,0.00000000,0.00000000,-3.27077223,0.00000000,0.00000001,0.99813342,0.00000000,0.06107112,-0.00000000,0.00000000,-0.03845234,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.30597657,-6.85006622,19.99999991,1.88964144,7.94884770,-0.00000001,-0.00000002,1.19665501,-0.00000000,-0.00000000,-0.44814737,0.00000000,0.00000000,-3.24518699,0.00000000,0.00000001,0.99815882,0.00000000,0.06065449,-0.00000000,0.00000000,-0.04500443,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.32597657,-6.69085056,19.99999991,1.88964144,7.97268685,-0.00000001,-0.00000002,1.18704492,-0.00000000,-0.00000000,-0.51276395,0.00000000,0.00000000,-3.21585371,0.00000000,0.00000001,0.99818798,0.00000000,0.06017269,-0.00000000,0.00000000,-0.05150559,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.34597657,-6.53116012,19.99999991,1.88964144,7.99632092,-0.00000001,-0.00000002,1.17614860,-0.00000000,-0.00000000,-0.57675714,0.00000000,0.00000000,-3.18286350,0.00000000,0.00000001,0.99822077,0.00000000,0.05962625,-0.00000000,0.00000000,-0.05794886,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.36597657,-6.37099926,19.99999991,1.88964144,8.01972431,-0.00000001,-0.00000002,1.16397927,-0.00000000,-0.00000000,-0.64005472,0.00000000,0.00000000,-3.14630745,0.00000000,0.00000001,0.99825705,0.00000000,0.05901577,-0.00000000,0.00000000,-0.06432743,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.38597657,-6.21037285,19.99999991,1.88964144,8.04287170,-0.00000001,-0.00000002,1.15055152,-0.00000000,-0.00000000,-0.70258627,0.00000000,0.00000000,-3.10627666,0.00000000,0.00000001,0.99829666,0.00000000,0.05834194,-0.00000000,0.00000000,-0.07063461,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.40597657,-6.04928626,19.99999991,1.88964144,8.06573809,-0.00000001,-0.00000002,1.13588138,-0.00000000,-0.00000000,-0.76428322,0.00000000,0.00000000,-3.06286222,0.00000000,0.00000001,0.99833943,0.00000000,0.05760548,-0.00000000,0.00000000,-0.07686382,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.42597657,-5.88774537,19.99999991,1.88964144,8.08829879,-0.00000001,-0.00000002,1.11998620,-0.00000000,-0.00000000,-0.82507881,0.00000000,0.00000000,-3.01615524,0.00000000,0.00000001,0.99838517,0.00000000,0.05680721,-0.00000000,0.00000000,-0.08300861,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.44597657,-5.72575651,19.99999991,1.88964144,8.11052949,-0.00000001,-0.00000002,1.10288467,-0.00000000,-0.00000000,-0.88490809,0.00000000,0.00000000,-2.96624681,0.00000000,0.00000001,0.99843368,0.00000000,0.05594799,-0.00000000,0.00000000,-0.08906264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.46597657,-5.56332655,19.99999991,1.88964144,8.13240627,-0.00000001,-0.00000002,1.08459674,-0.00000000,-0.00000000,-0.94370795,0.00000000,0.00000000,-2.91322803,0.00000000,0.00000001,0.99848477,0.00000000,0.05502875,-0.00000000,0.00000000,-0.09501969,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.48597657,-5.40046278,19.99999991,1.88964144,8.15390559,-0.00000001,-0.00000002,1.06514363,-0.00000000,-0.00000000,-1.00141708,0.00000000,0.00000000,-2.85719000,0.00000000,0.00000001,0.99853820,0.00000000,0.05405047,-0.00000000,0.00000000,-0.10087365,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.50597657,-5.23717299,19.99999991,1.88964144,8.17500439,-0.00000001,-0.00000002,1.04454773,-0.00000000,-0.00000000,-1.05797603,0.00000000,0.00000000,-2.79822382,0.00000000,0.00000001,0.99859376,0.00000000,0.05301422,-0.00000000,0.00000000,-0.10661851,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.52597657,-5.07346542,19.99999991,1.88964144,8.19568004,-0.00000001,-0.00000002,1.02283264,-0.00000000,-0.00000000,-1.11332712,0.00000000,0.00000000,-2.73642058,0.00000000,0.00000001,0.99865119,0.00000000,0.05192110,-0.00000000,0.00000000,-0.11224840,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.54597657,-4.90934876,19.99999991,1.88964144,8.21591040,-0.00000001,-0.00000002,1.00002307,-0.00000000,-0.00000000,-1.16741454,0.00000000,0.00000000,-2.67187139,0.00000000,0.00000001,0.99871026,0.00000000,0.05077228,-0.00000000,0.00000000,-0.11775752,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.56597657,-4.74483212,19.99999991,1.88964144,8.23567384,-0.00000001,-0.00000002,0.97614484,-0.00000000,-0.00000000,-1.22018428,0.00000000,0.00000000,-2.60466733,0.00000000,0.00000001,0.99877070,0.00000000,0.04956898,-0.00000000,0.00000000,-0.12314022,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.58597657,-4.57992506,19.99999991,1.88964144,8.25494925,-0.00000001,-0.00000002,0.95122483,-0.00000000,-0.00000000,-1.27158414,0.00000000,0.00000000,-2.53489952,0.00000000,0.00000001,0.99883227,0.00000000,0.04831250,-0.00000000,0.00000000,-0.12839094,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.60597657,-4.41463754,19.99999991,1.88964144,8.27371607,-0.00000001,-0.00000002,0.92529094,-0.00000000,-0.00000000,-1.32156378,0.00000000,0.00000000,-2.46265905,0.00000000,0.00000001,0.99889469,0.00000000,0.04700416,-0.00000000,0.00000000,-0.13350426,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.62597657,-4.24897994,19.99999991,1.88964144,8.29195432,-0.00000001,-0.00000002,0.89837207,-0.00000000,-0.00000000,-1.37007463,0.00000000,0.00000000,-2.38803701,0.00000000,0.00000001,0.99895771,0.00000000,0.04564536,-0.00000000,0.00000000,-0.13847486,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.64597657,-4.08296302,19.99999991,1.88964144,8.30964459,-0.00000001,-0.00000002,0.87049806,-0.00000000,-0.00000000,-1.41706999,0.00000000,0.00000000,-2.31112450,0.00000000,0.00000001,0.99902104,0.00000000,0.04423755,-0.00000000,0.00000000,-0.14329755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.66597657,-3.91659794,19.99999991,1.88964144,8.32676808,-0.00000001,-0.00000002,0.84169967,-0.00000000,-0.00000000,-1.46250495,0.00000000,0.00000000,-2.23201263,0.00000000,0.00000001,0.99908442,0.00000000,0.04278221,-0.00000000,0.00000000,-0.14796727,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.68597657,-3.74989620,19.99999991,1.88964144,8.34330662,-0.00000001,-0.00000002,0.81200855,-0.00000000,-0.00000000,-1.50633644,0.00000000,0.00000000,-2.15079248,0.00000000,0.00000001,0.99914758,0.00000000,0.04128091,-0.00000000,0.00000000,-0.15247911,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.70597657,-3.58286969,19.99999991,1.88964144,8.35924269,-0.00000001,-0.00000002,0.78145718,-0.00000000,-0.00000000,-1.54852320,0.00000000,0.00000000,-2.06755517,0.00000000,0.00000001,0.99921024,0.00000000,0.03973523,-0.00000000,0.00000000,-0.15682826,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.72597657,-3.41553062,19.99999991,1.88964144,8.37455940,-0.00000001,-0.00000002,0.75007885,-0.00000000,-0.00000000,-1.58902580,0.00000000,0.00000000,-1.98239178,0.00000000,0.00000000,0.99927215,0.00000000,0.03814682,-0.00000000,0.00000000,-0.16101009,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.74597657,-3.24789155,19.99999991,1.88964144,8.38924056,-0.00000001,-0.00000002,0.71790763,-0.00000000,-0.00000000,-1.62780664,0.00000000,0.00000000,-1.89539341,0.00000000,0.00000000,0.99933302,0.00000000,0.03651737,-0.00000000,0.00000000,-0.16502011,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.76597657,-3.07996534,19.99999991,1.88964144,8.40327065,-0.00000001,-0.00000002,0.68497831,-0.00000000,-0.00000000,-1.66482991,0.00000000,0.00000000,-1.80665117,0.00000000,0.00000000,0.99939260,0.00000000,0.03484862,-0.00000000,0.00000000,-0.16885399,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.78597657,-2.91176516,19.99999991,1.88964143,8.41663487,-0.00000001,-0.00000002,0.65132638,-0.00000000,-0.00000000,-1.70006166,0.00000000,0.00000000,-1.71625614,0.00000000,0.00000000,0.99945064,0.00000000,0.03314234,-0.00000000,0.00000000,-0.17250754,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.80597657,-2.74330448,19.99999991,1.88964143,8.42931913,-0.00000001,-0.00000002,0.61698800,-0.00000000,-0.00000000,-1.73346975,0.00000000,0.00000000,-1.62429944,0.00000000,0.00000000,0.99950689,0.00000000,0.03140036,-0.00000000,0.00000000,-0.17597677,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.82597657,-2.57459702,19.99999991,1.88964143,8.44131006,-0.00000001,-0.00000002,0.58199995,-0.00000000,-0.00000000,-1.76502384,0.00000000,0.00000000,-1.53087215,0.00000000,0.00000000,0.99956110,0.00000000,0.02962454,-0.00000000,0.00000000,-0.17925786,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.84597657,-2.40565678,19.99999991,1.88964143,8.45259504,-0.00000001,-0.00000002,0.54639959,-0.00000000,-0.00000000,-1.79469544,0.00000000,0.00000000,-1.43606538,0.00000000,0.00000000,0.99961304,0.00000000,0.02781678,-0.00000000,0.00000000,-0.18234717,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.86597657,-2.23649800,19.99999991,1.88964143,8.46316221,-0.00000001,-0.00000002,0.51022486,-0.00000000,-0.00000000,-1.82245786,0.00000000,0.00000000,-1.33997021,0.00000000,0.00000000,0.99966249,0.00000000,0.02597901,-0.00000000,0.00000000,-0.18524125,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.88597657,-2.06713515,19.99999991,1.88964143,8.47300046,-0.00000001,-0.00000002,0.47351417,-0.00000000,-0.00000000,-1.84828626,0.00000000,0.00000000,-1.24267776,0.00000000,0.00000000,0.99970923,0.00000000,0.02411321,-0.00000000,0.00000000,-0.18793685,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.90597657,-1.89758291,19.99999991,1.88964143,8.48209947,-0.00000001,-0.00000002,0.43630646,-0.00000000,-0.00000000,-1.87215760,0.00000000,0.00000000,-1.14427912,0.00000000,0.00000000,0.99975307,0.00000000,0.02222137,-0.00000000,0.00000000,-0.19043093,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.92597657,-1.72785617,19.99999990,1.88964143,8.49044967,-0.00000001,-0.00000002,0.39864106,-0.00000000,-0.00000000,-1.89405066,0.00000000,0.00000000,-1.04486539,0.00000000,0.00000000,0.99979382,0.00000000,0.02030553,-0.00000000,0.00000000,-0.19272066,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.94597657,-1.55796998,19.99999990,1.88964143,8.49804232,-0.00000001,-0.00000002,0.36055775,-0.00000000,-0.00000000,-1.91394605,0.00000000,0.00000000,-0.94452766,0.00000000,0.00000000,0.99983130,0.00000000,0.01836775,-0.00000000,0.00000000,-0.19480344,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.96597657,-1.38793958,19.99999990,1.88964143,8.50486946,-0.00000001,-0.00000002,0.32209665,-0.00000000,-0.00000000,-1.93182621,0.00000000,0.00000000,-0.84335703,0.00000000,0.00000000,0.99986534,0.00000000,0.01641012,-0.00000000,0.00000000,-0.19667686,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.98597657,-1.21778035,19.99999990,1.88964143,8.51092394,-0.00000001,-0.00000002,0.28329824,-0.00000000,-0.00000000,-1.94767539,0.00000000,0.00000000,-0.74144461,0.00000000,0.00000000,0.99989581,0.00000000,0.01443474,-0.00000000,0.00000000,-0.19833878,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.00597657,-1.04750781,19.99999990,1.88964143,8.51619941,-0.00000001,-0.00000002,0.24420327,-0.00000000,-0.00000000,-1.96147966,0.00000000,0.00000000,-0.63888148,0.00000000,0.00000000,0.99992257,0.00000000,0.01244376,-0.00000000,0.00000000,-0.19978727,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.02597657,-0.87713760,19.99999990,1.88964143,8.52069037,-0.00000001,-0.00000002,0.20485277,-0.00000000,-0.00000000,-1.97322692,0.00000000,0.00000000,-0.53575876,0.00000000,0.00000000,0.99994551,0.00000000,0.01043931,-0.00000000,0.00000000,-0.20102067,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.04597657,-0.70668546,19.99999990,1.88964143,8.52439210,-0.00000001,-0.00000002,0.16528797,-0.00000000,-0.00000000,-1.98290689,0.00000000,0.00000000,-0.43216752,0.00000000,0.00000000,0.99996452,0.00000000,0.00842357,-0.00000000,0.00000000,-0.20203752,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.06597657,-0.53616721,19.99999990,1.88964143,8.52730073,-0.00000001,-0.00000002,0.12555033,-0.00000000,-0.00000000,-1.99051110,0.00000000,0.00000000,-0.32819888,0.00000000,0.00000000,0.99997953,0.00000000,0.00639871,-0.00000000,0.00000000,-0.20283665,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.08597657,-0.36559874,19.99999990,1.88964143,8.52941323,-0.00000001,-0.00000002,0.08568141,-0.00000000,-0.00000000,-1.99603293,0.00000000,0.00000000,-0.22394394,0.00000000,0.00000000,0.99999046,0.00000000,0.00436692,-0.00000000,0.00000000,-0.20341712,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.10597657,-0.19499600,19.99999990,1.88964143,8.53072739,-0.00000001,-0.00000002,0.04572293,-0.00000000,-0.00000000,-1.99946756,0.00000000,0.00000000,-0.11949378,0.00000000,0.00000000,0.99999728,0.00000000,0.00233041,-0.00000000,0.00000000,-0.20377826,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.12597657,-0.02437497,19.99999990,1.88964143,8.53124183,-0.00000001,-0.00000002,0.00571665,-0.00000000,-0.00000000,-2.00081199,0.00000000,0.00000000,-0.01493951,0.00000000,0.00000000,0.99999996,0.00000000,0.00029137,-0.00000000,0.00000000,-0.20391964,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.14597657,0.14624834,19.99999990,1.88964143,8.53095602,-0.00000001,-0.00000002,-0.03429561,0.00000000,0.00000000,-2.00006505,0.00000000,0.00000000,0.08962777,-0.00000000,-0.00000000,0.99999847,-0.00000000,-0.00174798,-0.00000000,0.00000000,-0.20384109,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.16597657,0.31685793,19.99999990,1.88964143,8.52987025,-0.00000001,-0.00000002,-0.07427202,0.00000000,0.00000000,-1.99722740,0.00000000,0.00000000,0.19411697,-0.00000000,-0.00000000,0.99999284,-0.00000000,-0.00378544,-0.00000000,0.00000000,-0.20354271,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.18597657,0.48743782,19.99999990,1.88964143,8.52798566,-0.00000001,-0.00000002,-0.11417078,0.00000000,0.00000000,-1.99230150,0.00000000,0.00000000,0.29843699,-0.00000000,-0.00000000,0.99998307,-0.00000000,-0.00581881,-0.00000000,0.00000000,-0.20302485,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.20597657,0.65797205,19.99999990,1.88964143,8.52530421,-0.00000001,-0.00000002,-0.15395018,0.00000000,0.00000000,-1.98529166,0.00000000,0.00000000,0.40249673,-0.00000000,-0.00000000,0.99996922,-0.00000000,-0.00784587,-0.00000000,0.00000000,-0.20228810,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.22597657,0.82844470,19.99999990,1.88964143,8.52182872,-0.00000001,-0.00000002,-0.19356860,0.00000000,0.00000000,-1.97620398,0.00000000,0.00000000,0.50620508,-0.00000000,-0.00000000,0.99995135,-0.00000000,-0.00986444,-0.00000000,0.00000000,-0.20133335,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.24597657,0.99883993,19.99999990,1.88964143,8.51756282,-0.00000001,-0.00000002,-0.23298454,0.00000000,0.00000000,-1.96504640,0.00000000,0.00000000,0.60947097,-0.00000000,-0.00000000,0.99992952,-0.00000000,-0.01187234,-0.00000000,0.00000000,-0.20016169,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.26597657,1.16914197,19.99999990,1.88964142,8.51251097,-0.00000001,-0.00000002,-0.27215672,0.00000000,0.00000000,-1.95182870,0.00000000,0.00000000,0.71220327,-0.00000000,-0.00000000,0.99990384,-0.00000000,-0.01386739,-0.00000000,0.00000000,-0.19877449,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.28597657,1.33933516,19.99999990,1.88964142,8.50667845,-0.00000001,-0.00000002,-0.31104403,0.00000000,0.00000000,-1.93656244,0.00000000,0.00000000,0.81431091,-0.00000000,-0.00000000,0.99987442,-0.00000000,-0.01584744,-0.00000000,0.00000000,-0.19717336,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.30597657,1.50940394,19.99999990,1.88964142,8.50007138,-0.00000001,-0.00000002,-0.34960565,0.00000000,0.00000000,-1.91926103,0.00000000,0.00000000,0.91570277,-0.00000000,-0.00000000,0.99984138,-0.00000000,-0.01781036,-0.00000000,0.00000000,-0.19536016,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.32597657,1.67933290,19.99999990,1.88964142,8.49269666,-0.00000001,-0.00000002,-0.38780101,0.00000000,0.00000000,-1.89993970,0.00000000,0.00000000,1.01628777,-0.00000000,-0.00000000,0.99980487,-0.00000000,-0.01975403,-0.00000000,0.00000000,-0.19333697,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.34597657,1.84910674,19.99999990,1.88964142,8.48456204,-0.00000001,-0.00000002,-0.42558988,0.00000000,0.00000000,-1.87861551,0.00000000,0.00000000,1.11597480,-0.00000000,-0.00000000,0.99976504,-0.00000000,-0.02167634,-0.00000000,0.00000000,-0.19110611,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.36597657,2.01871037,19.99999990,1.88964142,8.47567604,-0.00000001,-0.00000002,-0.46293240,0.00000000,0.00000000,-1.85530731,0.00000000,0.00000000,1.21467276,-0.00000000,-0.00000000,0.99972207,-0.00000000,-0.02357525,-0.00000000,0.00000000,-0.18867013,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.38597657,2.18812884,19.99999990,1.88964142,8.46604799,-0.00000001,-0.00000002,-0.49978909,0.00000000,0.00000000,-1.83003580,0.00000000,0.00000000,1.31229056,-0.00000000,-0.00000000,0.99967613,-0.00000000,-0.02544870,-0.00000000,0.00000000,-0.18603181,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.40597657,2.35734741,19.99999990,1.88964142,8.45568798,-0.00000001,-0.00000002,-0.53612089,0.00000000,0.00000000,-1.80282349,0.00000000,0.00000000,1.40873710,-0.00000000,-0.00000000,0.99962743,-0.00000000,-0.02729468,-0.00000000,0.00000000,-0.18319412,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.42597657,2.52635155,19.99999990,1.88964142,8.44460691,-0.00000001,-0.00000002,-0.57188925,0.00000000,0.00000000,-1.77369473,0.00000000,0.00000000,1.50392128,-0.00000000,-0.00000000,0.99957618,-0.00000000,-0.02911121,-0.00000000,0.00000000,-0.18016024,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.44597657,2.69512696,19.99999990,1.88964142,8.43281642,-0.00000001,-0.00000002,-0.60705608,0.00000000,0.00000000,-1.74267566,0.00000000,0.00000000,1.59775200,-0.00000000,-0.00000000,0.99952259,-0.00000000,-0.03089636,-0.00000000,0.00000000,-0.17693359,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.46597657,2.86365956,19.99999990,1.88964142,8.42032893,-0.00000001,-0.00000002,-0.64158386,0.00000000,0.00000000,-1.70979428,0.00000000,0.00000000,1.69013817,-0.00000000,-0.00000000,0.99946691,-0.00000000,-0.03264820,-0.00000000,0.00000000,-0.17351773,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.48597657,3.03193555,19.99999990,1.88964142,8.40715757,-0.00000001,-0.00000002,-0.67543564,0.00000000,0.00000000,-1.67508038,0.00000000,0.00000000,1.78098868,-0.00000000,-0.00000000,0.99940935,-0.00000000,-0.03436486,-0.00000000,0.00000000,-0.16991644,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
